drone_id,drone_location,time,date,violation_code,violation_message,image_id,image_file
402,81 Thackeray Circle,2:32,01/05/2018,,,,
403,03 Morning Plaza,6:20,09/05/2016,,,,
404,114 Cottonwood Circle,23:37,08/05/2017,,,,
405,522 Scoville Point,10:04,04/02/2017,,,,
406,35 Reinke Circle,6:15,07/03/2017,,,,
407,09 Lotheville Street,1:36,23/06/2019,,,,
408,078 Kim Terrace,15:04,13/05/2019,BRK,broken_component,1.0,http://dummyimage.com/212x211.jpg/dddddd/000000
409,84118 Derek Drive,0:15,21/07/2016,,,,
410,763 Lyons Avenue,11:44,22/11/2017,,,,
411,94593 Eastlawn Drive,3:21,16/03/2015,,,,
412,3 Village Point,16:53,10/10/2018,,,,
413,9 Nevada Street,9:00,30/01/2019,,,,
414,1 Center Avenue,23:04,10/01/2018,,,,
415,87230 Coleman Alley,4:54,09/03/2016,,,,
416,0 Colorado Parkway,17:12,03/02/2018,,,,
417,866 Johnson Park,5:33,21/06/2017,,,,
418,2926 Sundown Alley,1:54,11/11/2016,,,,
419,81388 Johnson Drive,9:58,25/06/2017,PRK,bad_parking,1.0,http://dummyimage.com/206x213.jpg/dddddd/000000
420,979 Valley Edge Road,12:32,05/08/2016,,,,
421,8469 Stephen Park,6:11,08/09/2018,,,,
422,0523 Sugar Pass,12:52,10/02/2018,,,,
423,31541 Brickson Park Drive,9:25,22/04/2020,,,,
424,67170 Mcguire Plaza,1:48,20/11/2019,,,,
425,66 Oak Valley Crossing,6:48,01/03/2019,,,,
426,65665 Continental Parkway,19:29,01/09/2015,,,,
427,60 Warner Terrace,16:41,15/04/2016,,,,
428,6766 Mitchell Point,8:00,27/05/2015,,,,
429,9776 Sycamore Trail,19:06,16/02/2020,PRK,bad_parking,0.0,http://dummyimage.com/204x119.jpg/5fa2dd/ffffff
430,01484 Anzinger Drive,4:44,03/12/2017,,,,
431,6500 Knutson Street,11:32,25/04/2015,,,,
432,725 Glendale Drive,15:57,12/05/2018,,,,
433,686 Manufacturers Circle,9:46,21/02/2017,,,,
434,6892 Ohio Crossing,19:11,16/08/2015,,,,
435,2 Sherman Crossing,15:33,06/04/2018,,,,
436,6 South Park,21:31,21/11/2016,,,,
437,446 Morrow Pass,2:57,19/10/2015,,,,
438,2633 Merrick Parkway,3:05,01/01/2015,,,,
439,23 Brickson Park Point,12:08,09/09/2016,,,,
440,95307 Crownhardt Junction,22:09,02/07/2018,,,,
441,8 Paget Trail,8:08,15/11/2015,,,,
442,534 Corry Alley,2:02,13/11/2019,,,,
443,2 Dovetail Crossing,12:09,29/03/2018,,,,
444,4981 Sutteridge Junction,16:20,14/05/2018,,,,
445,62 Holmberg Parkway,23:45,03/03/2019,,,,
446,6 Dapin Parkway,23:53,24/02/2019,,,,
447,40120 Maryland Avenue,8:42,04/06/2017,,,,
448,16 Sunfield Hill,23:23,22/10/2019,,,,
449,3322 1st Hill,8:45,23/06/2018,,,,
450,34437 Mariners Cove Place,19:19,28/11/2018,,,,
451,53 American Avenue,16:12,06/06/2016,BRK,broken_component,1.0,http://dummyimage.com/151x228.jpg/dddddd/000000
452,42 Aberg Road,6:25,03/08/2019,,,,
453,4 Sundown Street,12:29,14/08/2018,,,,
454,86 Quincy Drive,4:19,12/02/2017,,,,
455,00 Maywood Way,16:22,15/01/2018,,,,
456,5480 Merrick Street,18:27,31/01/2018,BRK,broken_component,1.0,http://dummyimage.com/133x112.jpg/cc0000/ffffff
457,25482 Clemons Parkway,22:23,25/03/2016,,,,
458,5952 Esch Trail,10:23,02/11/2017,,,,
459,172 Muir Plaza,0:46,05/09/2019,,,,
460,88258 Vahlen Center,3:08,14/01/2020,,,,
461,94873 Kingsford Parkway,22:34,22/07/2018,,,,
462,175 Marquette Park,1:35,16/10/2017,,,,
463,0758 Victoria Crossing,12:23,14/01/2019,BRK,broken_component,1.0,http://dummyimage.com/140x118.jpg/dddddd/000000
464,11 Jenna Street,5:11,07/02/2020,,,,
465,35 Hazelcrest Place,16:30,09/06/2017,,,,
466,720 Mariners Cove Alley,20:36,29/02/2020,,,,
467,74882 Logan Lane,9:42,13/04/2019,,,,
468,16 Emmet Place,0:21,17/02/2015,PRK,bad_parking,0.0,http://dummyimage.com/248x122.jpg/cc0000/ffffff
469,05 Nevada Alley,20:56,03/10/2015,,,,
470,10782 Porter Street,4:27,12/04/2017,BRK,broken_component,0.0,http://dummyimage.com/102x133.jpg/ff4444/ffffff
471,591 Sloan Street,19:31,29/10/2019,,,,
472,39271 Arrowood Hill,22:27,04/03/2017,,,,
473,7 Upham Way,23:20,19/02/2019,,,,
474,9361 Karstens Drive,12:59,30/11/2016,PRK,bad_parking,0.0,http://dummyimage.com/233x243.jpg/5fa2dd/ffffff
475,62 Westport Plaza,8:08,01/02/2020,,,,
476,82890 Melody Street,4:14,13/09/2015,,,,
477,15 Rowland Street,22:26,09/10/2015,,,,
478,06207 4th Lane,9:31,26/04/2017,UKN,unknown,1.0,http://dummyimage.com/186x102.jpg/cc0000/ffffff
479,24 Lakewood Center,0:26,01/08/2016,,,,
480,65949 Oakridge Way,7:34,01/01/2015,BRK,broken_component,1.0,http://dummyimage.com/101x150.jpg/ff4444/ffffff
481,47 Petterle Hill,20:07,04/06/2017,PRK,bad_parking,0.0,http://dummyimage.com/221x199.jpg/ff4444/ffffff
482,64773 Orin Alley,11:34,08/09/2015,,,,
483,55856 Waubesa Parkway,18:58,16/07/2019,PRK,bad_parking,1.0,http://dummyimage.com/127x142.jpg/ff4444/ffffff
484,3540 Iowa Lane,23:52,11/01/2015,PRK,bad_parking,0.0,http://dummyimage.com/156x115.jpg/5fa2dd/ffffff
485,9425 Reinke Center,0:13,29/04/2018,,,,
486,16 Spohn Way,10:21,28/01/2019,,,,
487,62458 Laurel Drive,6:03,12/06/2015,,,,
488,3160 Artisan Court,8:40,22/08/2019,,,,
489,4492 Kingsford Center,7:39,31/10/2019,BRK,broken_component,0.0,http://dummyimage.com/216x223.jpg/5fa2dd/ffffff
490,90 Lakewood Drive,11:22,23/04/2016,,,,
491,74 Prentice Center,2:18,16/03/2017,,,,
492,303 Dottie Lane,6:44,05/04/2017,BRK,broken_component,0.0,http://dummyimage.com/109x220.jpg/dddddd/000000
493,79355 Spenser Junction,19:33,25/09/2015,PRK,bad_parking,1.0,http://dummyimage.com/155x126.jpg/5fa2dd/ffffff
494,9 Pond Plaza,18:18,08/10/2019,,,,
495,621 Blaine Way,8:45,17/02/2018,,,,
496,2569 Aberg Circle,4:28,08/04/2016,,,,
497,5441 Kim Alley,21:53,12/11/2017,,,,
498,3 Oakridge Road,23:25,16/04/2015,,,,
499,68 Old Gate Avenue,21:51,19/04/2018,,,,
500,4809 Mockingbird Parkway,1:46,08/12/2019,BRK,broken_component,1.0,http://dummyimage.com/164x143.jpg/5fa2dd/ffffff
501,045 Shopko Way,11:45,15/03/2018,PRK,bad_parking,1.0,http://dummyimage.com/187x215.jpg/ff4444/ffffff
502,20 Dakota Junction,15:18,21/01/2015,,,,
503,9552 Butterfield Court,22:53,15/07/2017,,,,
504,19 Bunker Hill Terrace,21:12,09/05/2018,,,,
505,53002 Coolidge Trail,18:40,03/01/2019,,,,
506,5 Scofield Crossing,5:47,15/10/2018,,,,
507,7145 Buell Avenue,9:28,23/11/2016,,,,
508,46472 Mandrake Way,6:33,20/09/2019,,,,
509,6985 Mosinee Plaza,17:21,02/07/2019,UKN,unknown,1.0,http://dummyimage.com/194x229.jpg/cc0000/ffffff
510,074 Dapin Hill,12:32,31/12/2017,BRK,broken_component,0.0,http://dummyimage.com/235x238.jpg/dddddd/000000
511,2278 Bellgrove Lane,16:39,29/07/2016,,,,
512,8 Lukken Junction,8:45,13/06/2018,,,,
513,827 Atwood Avenue,3:50,24/06/2015,,,,
514,3 Rowland Trail,18:47,10/04/2020,,,,
515,2714 Holy Cross Drive,10:08,03/05/2020,,,,
516,877 Village Green Park,19:54,29/12/2018,,,,
517,52 Clemons Junction,18:17,30/08/2019,BRK,broken_component,0.0,http://dummyimage.com/124x125.jpg/dddddd/000000
518,2 Havey Road,20:32,03/09/2017,,,,
519,8526 Mallard Plaza,14:13,19/05/2015,,,,
520,434 Schurz Plaza,14:53,09/06/2019,PRK,bad_parking,0.0,http://dummyimage.com/246x143.jpg/5fa2dd/ffffff
521,0517 Wayridge Crossing,3:00,11/07/2017,,,,
522,654 Doe Crossing Terrace,4:51,27/04/2016,,,,
523,151 Bonner Park,4:06,24/08/2015,PRK,bad_parking,0.0,http://dummyimage.com/243x116.jpg/dddddd/000000
524,8 Ludington Alley,7:02,25/02/2018,,,,
525,65477 Schlimgen Avenue,6:58,22/08/2017,,,,
526,67 Carberry Parkway,16:10,05/06/2017,,,,
527,8 Morrow Trail,22:48,06/04/2016,,,,
528,54344 Leroy Park,22:05,04/01/2016,,,,
529,578 Vera Crossing,23:26,18/12/2018,,,,
530,44 Lerdahl Road,10:42,24/08/2019,,,,
531,31946 Armistice Plaza,9:59,01/08/2019,,,,
532,8 Burrows Trail,15:00,12/02/2019,,,,
533,12881 Superior Crossing,19:03,28/04/2015,,,,
534,42070 Carey Drive,2:57,07/01/2016,,,,
535,5185 Gateway Place,15:50,23/12/2015,,,,
536,89645 Vera Point,2:13,12/05/2015,,,,
537,5 Forster Avenue,0:33,03/06/2016,UKN,unknown,0.0,http://dummyimage.com/224x203.jpg/cc0000/ffffff
538,9981 Dexter Way,9:16,21/11/2017,,,,
539,62344 Talmadge Crossing,9:27,13/04/2020,,,,
540,036 Miller Trail,19:54,08/08/2016,,,,
541,70 Armistice Plaza,22:50,19/04/2016,,,,
542,2385 Hoepker Junction,1:20,18/11/2015,,,,
543,2670 Eastlawn Hill,23:09,11/09/2015,,,,
544,2987 Bunker Hill Hill,21:07,10/12/2019,,,,
545,5878 Magdeline Avenue,12:06,18/06/2016,,,,
546,1 Mifflin Park,19:03,06/05/2018,,,,
547,62 Monument Avenue,9:52,24/02/2015,,,,
548,63154 Shopko Trail,0:06,08/04/2020,,,,
549,2538 Hauk Parkway,21:25,06/07/2019,,,,
550,82204 Dorton Court,13:17,02/06/2017,,,,
551,593 Elgar Center,11:42,23/01/2017,,,,
552,78 Helena Point,19:08,29/07/2019,,,,
553,73 Algoma Plaza,11:30,26/11/2016,,,,
554,47 Linden Street,7:23,18/11/2015,,,,
555,8916 Rieder Lane,6:12,08/02/2020,,,,
556,60771 Fordem Point,12:30,02/04/2018,,,,
557,54 Fulton Crossing,13:22,22/08/2019,,,,
558,034 Oriole Point,5:41,07/10/2018,BRK,broken_component,0.0,http://dummyimage.com/246x110.jpg/dddddd/000000
559,92 Prairie Rose Court,4:13,10/08/2016,PRK,bad_parking,1.0,http://dummyimage.com/170x208.jpg/cc0000/ffffff
560,5402 Sheridan Pass,22:59,23/09/2016,,,,
561,168 Armistice Way,19:38,27/04/2020,,,,
562,12620 Reinke Way,16:23,17/06/2018,,,,
563,5311 Coolidge Point,7:29,10/01/2015,,,,
564,739 Pearson Trail,11:26,12/08/2017,,,,
565,1320 Basil Drive,17:45,29/11/2015,,,,
566,02 Portage Point,13:10,27/10/2019,BRK,broken_component,0.0,http://dummyimage.com/117x133.jpg/ff4444/ffffff
567,06889 Lukken Court,17:33,12/07/2019,,,,
568,260 Arapahoe Drive,8:30,03/04/2019,,,,
569,90 Mayfield Avenue,20:20,08/06/2017,,,,
570,1081 Aberg Pass,15:41,06/05/2015,BRK,broken_component,1.0,http://dummyimage.com/115x226.jpg/ff4444/ffffff
571,9305 Eastlawn Circle,11:25,15/02/2015,BRK,broken_component,1.0,http://dummyimage.com/202x145.jpg/5fa2dd/ffffff
572,2428 Weeping Birch Point,9:27,30/12/2017,,,,
573,87 Rusk Parkway,0:33,07/08/2016,BRK,broken_component,1.0,http://dummyimage.com/155x211.jpg/cc0000/ffffff
574,4448 Raven Park,2:45,04/10/2019,,,,
575,89 Sugar Circle,15:09,07/02/2015,,,,
576,798 Homewood Terrace,20:11,01/02/2020,,,,
577,128 Anniversary Point,21:09,25/12/2015,,,,
578,53186 Sunbrook Junction,11:13,28/10/2019,,,,
579,87 Dwight Plaza,8:55,24/06/2015,,,,
580,222 Lakewood Lane,3:00,22/05/2019,,,,
581,480 Canary Parkway,11:25,15/08/2019,BRK,broken_component,1.0,http://dummyimage.com/164x193.jpg/5fa2dd/ffffff
582,26977 Bobwhite Point,0:05,06/09/2015,,,,
583,533 Westerfield Junction,0:11,17/02/2015,,,,
584,6577 Starling Parkway,16:34,05/02/2017,,,,
585,87258 Portage Hill,18:19,10/08/2015,,,,
586,284 Spohn Parkway,12:58,26/10/2015,,,,
587,41234 Holy Cross Junction,4:03,24/04/2016,,,,
588,8313 Continental Trail,23:05,23/01/2015,PRK,bad_parking,1.0,http://dummyimage.com/148x125.jpg/ff4444/ffffff
589,6 Sunnyside Street,0:47,05/10/2018,,,,
590,2313 Clemons Drive,17:21,29/02/2020,,,,
591,6384 Esch Terrace,7:03,09/11/2017,,,,
592,82 Birchwood Road,22:29,06/01/2015,,,,
593,0 Moland Circle,23:44,07/04/2017,BRK,broken_component,0.0,http://dummyimage.com/214x204.jpg/dddddd/000000
594,39351 Twin Pines Junction,1:59,10/07/2015,PRK,bad_parking,0.0,http://dummyimage.com/115x138.jpg/ff4444/ffffff
595,699 Raven Avenue,11:54,24/03/2019,,,,
596,16010 Schlimgen Lane,16:05,18/03/2015,,,,
597,5789 Golf Circle,12:14,02/01/2019,,,,
598,7641 Colorado Way,3:36,15/03/2019,,,,
599,49 Dennis Lane,17:29,23/10/2019,,,,
600,00423 Ludington Alley,1:23,16/01/2018,,,,
601,5919 Pearson Place,12:37,03/05/2016,PRK,bad_parking,1.0,http://dummyimage.com/190x101.jpg/ff4444/ffffff
602,20598 Declaration Place,21:30,10/04/2019,,,,
603,45006 Fieldstone Street,23:11,26/07/2018,,,,
604,13 Southridge Parkway,17:30,17/08/2019,,,,
605,4 Morning Park,1:38,23/07/2018,,,,
606,673 Fulton Circle,6:33,24/01/2018,,,,
607,23338 Talisman Circle,3:26,04/04/2016,,,,
608,1 Jackson Center,1:21,01/10/2017,PRK,bad_parking,1.0,http://dummyimage.com/194x138.jpg/5fa2dd/ffffff
609,6 Huxley Place,19:09,13/07/2018,,,,
610,4481 Bonner Circle,19:03,12/07/2018,,,,
611,7 Macpherson Way,20:03,11/11/2016,,,,
612,69 Fulton Lane,5:06,31/03/2016,,,,
613,698 Becker Place,22:54,24/01/2018,,,,
614,4 Orin Avenue,7:35,16/11/2017,,,,
615,29 Vidon Street,0:23,23/09/2019,PRK,bad_parking,1.0,http://dummyimage.com/203x150.jpg/dddddd/000000
616,3239 Donald Alley,21:18,13/03/2019,,,,
617,97936 Laurel Drive,9:17,17/06/2018,BRK,broken_component,0.0,http://dummyimage.com/110x205.jpg/dddddd/000000
618,6003 Chive Place,16:37,12/02/2015,,,,
619,7482 Merrick Park,8:44,19/03/2019,,,,
620,57876 Comanche Point,18:43,28/01/2019,,,,
621,2234 Debs Road,13:02,21/01/2018,,,,
622,7 Cody Road,1:50,02/04/2019,,,,
623,9 Lyons Crossing,19:56,17/11/2019,,,,
624,86 Crownhardt Pass,19:37,09/09/2017,,,,
625,26 Elgar Circle,6:17,12/04/2017,,,,
626,85 Glendale Place,13:11,05/09/2015,,,,
627,71 Lakewood Parkway,20:41,17/04/2018,,,,
628,6297 Grayhawk Park,1:43,19/01/2017,PRK,bad_parking,1.0,http://dummyimage.com/168x175.jpg/cc0000/ffffff
629,43294 Harper Street,17:25,26/08/2017,,,,
630,00 Rieder Road,5:35,24/03/2017,,,,
631,25014 Bonner Plaza,18:11,28/12/2017,BRK,broken_component,0.0,http://dummyimage.com/212x247.jpg/cc0000/ffffff
632,391 Walton Way,23:21,21/08/2019,,,,
633,451 Golf Court,8:18,27/04/2016,,,,
634,147 Hollow Ridge Parkway,13:05,07/03/2015,,,,
635,716 Lakewood Park,14:18,13/07/2017,BRK,broken_component,1.0,http://dummyimage.com/170x133.jpg/ff4444/ffffff
636,02068 Dorton Trail,13:33,11/02/2019,,,,
637,4048 Blackbird Crossing,0:41,05/10/2017,,,,
638,9214 Moland Way,1:17,10/06/2019,,,,
639,06 Clemons Court,18:10,22/03/2018,,,,
640,3 Maple Hill,6:57,10/12/2018,,,,
641,582 Waubesa Parkway,20:12,22/02/2019,PRK,bad_parking,1.0,http://dummyimage.com/161x199.jpg/ff4444/ffffff
642,6152 Ludington Junction,19:45,25/01/2015,,,,
643,105 Pepper Wood Drive,19:03,12/12/2016,,,,
644,7 Fisk Crossing,11:49,25/10/2015,,,,
645,790 Rutledge Court,6:18,26/01/2016,,,,
646,00814 Utah Road,17:27,18/04/2016,,,,
647,8538 Mallory Plaza,11:41,30/09/2017,PRK,bad_parking,0.0,http://dummyimage.com/166x177.jpg/5fa2dd/ffffff
648,53 Green Way,9:47,06/11/2019,BRK,broken_component,1.0,http://dummyimage.com/191x100.jpg/dddddd/000000
649,4 Shoshone Road,6:11,23/09/2018,,,,
650,65 Summer Ridge Drive,13:55,28/09/2015,,,,
651,422 Vera Drive,23:12,03/06/2017,PRK,bad_parking,1.0,http://dummyimage.com/172x186.jpg/ff4444/ffffff
652,9171 Beilfuss Terrace,4:05,20/12/2018,PRK,bad_parking,0.0,http://dummyimage.com/176x196.jpg/cc0000/ffffff
653,6 Forest Run Place,21:14,29/06/2017,,,,
654,27460 Claremont Road,17:45,01/08/2015,,,,
655,51435 Glacier Hill Alley,0:30,01/01/2015,,,,
656,67781 Reindahl Park,20:27,26/01/2016,,,,
657,16 Ronald Regan Avenue,11:20,19/11/2017,,,,
658,5778 Vermont Trail,5:10,14/10/2019,,,,
659,155 Gateway Terrace,14:57,21/10/2018,,,,
660,817 Charing Cross Point,12:14,19/09/2015,,,,
661,31075 Hauk Terrace,23:28,24/01/2018,PRK,bad_parking,1.0,http://dummyimage.com/168x144.jpg/dddddd/000000
662,08798 Haas Junction,13:35,15/12/2018,,,,
663,702 Weeping Birch Center,7:18,27/11/2018,,,,
664,5379 Warner Drive,15:41,25/12/2018,,,,
665,30 Green Circle,4:50,10/06/2018,,,,
666,71 Shopko Road,11:49,27/10/2019,,,,
667,22 Marcy Court,1:57,26/08/2017,,,,
668,92771 Pankratz Alley,8:05,24/06/2019,,,,
669,4231 Clyde Gallagher Avenue,5:04,08/11/2019,,,,
670,61616 7th Lane,11:11,15/10/2016,,,,
671,4 Blaine Way,10:25,07/10/2016,,,,
672,0448 Caliangt Street,19:05,17/09/2018,,,,
673,9900 Macpherson Way,11:40,01/10/2017,,,,
674,14459 Nova Road,23:47,16/01/2016,,,,
675,3 Nevada Drive,16:00,01/09/2015,,,,
676,1866 Di Loreto Park,23:14,28/12/2019,,,,
677,85 Clyde Gallagher Alley,1:45,08/11/2018,,,,
678,1 Brentwood Plaza,1:12,06/07/2017,,,,
679,2 Forster Road,22:57,22/12/2017,,,,
680,6 Sage Circle,0:27,11/02/2017,,,,
681,46 Coolidge Park,18:55,21/01/2020,,,,
682,83 3rd Place,21:32,31/01/2019,PRK,bad_parking,0.0,http://dummyimage.com/165x177.jpg/5fa2dd/ffffff
683,7841 Bobwhite Street,11:43,19/06/2019,,,,
684,9730 Manitowish Park,10:35,19/05/2019,,,,
685,41918 Memorial Drive,9:06,02/07/2015,PRK,bad_parking,1.0,http://dummyimage.com/225x157.jpg/dddddd/000000
686,78441 Magdeline Park,16:25,03/01/2017,BRK,broken_component,1.0,http://dummyimage.com/183x124.jpg/cc0000/ffffff
687,16800 Hovde Junction,2:51,04/03/2019,BRK,broken_component,0.0,http://dummyimage.com/242x166.jpg/dddddd/000000
688,64096 Moose Street,17:44,06/04/2020,,,,
689,58 Sunnyside Lane,11:05,17/12/2017,,,,
690,847 Shoshone Junction,9:45,27/08/2018,,,,
691,19676 Claremont Street,21:49,20/06/2018,,,,
692,40210 Cardinal Parkway,10:18,06/11/2019,PRK,bad_parking,1.0,http://dummyimage.com/114x118.jpg/ff4444/ffffff
693,6 Ludington Circle,7:06,03/09/2016,,,,
694,7 Longview Terrace,5:20,20/02/2020,,,,
695,1 Cascade Hill,16:34,11/07/2016,,,,
696,944 Holy Cross Terrace,4:17,28/08/2019,,,,
697,4194 Summit Hill,2:17,04/03/2018,PRK,bad_parking,0.0,http://dummyimage.com/174x122.jpg/5fa2dd/ffffff
698,87 Monterey Parkway,22:00,25/07/2017,,,,
699,9 Sullivan Junction,9:40,13/12/2015,,,,
700,91940 Daystar Drive,7:01,01/04/2019,,,,
701,52568 American Circle,2:25,03/04/2020,,,,
702,694 Loomis Center,12:43,28/09/2019,PRK,bad_parking,0.0,http://dummyimage.com/152x145.jpg/5fa2dd/ffffff
703,39 Ilene Lane,8:23,14/12/2018,,,,
704,20 Superior Hill,8:16,24/11/2017,,,,
705,3891 Sundown Point,13:03,06/01/2017,,,,
706,2 Tennessee Junction,14:46,19/08/2016,PRK,bad_parking,1.0,http://dummyimage.com/181x207.jpg/dddddd/000000
707,092 Hooker Court,1:30,01/02/2020,PRK,bad_parking,1.0,http://dummyimage.com/169x135.jpg/5fa2dd/ffffff
708,1010 Del Mar Center,21:33,08/05/2016,,,,
709,37756 Dixon Hill,12:20,28/12/2018,PRK,bad_parking,1.0,http://dummyimage.com/150x204.jpg/ff4444/ffffff
710,7 Butterfield Pass,11:04,16/08/2018,,,,
711,73857 Mariners Cove Pass,0:46,04/01/2019,,,,
712,3 Dawn Road,16:55,22/05/2019,BRK,broken_component,0.0,http://dummyimage.com/180x181.jpg/5fa2dd/ffffff
713,126 Brickson Park Hill,23:12,24/02/2015,PRK,bad_parking,1.0,http://dummyimage.com/187x230.jpg/ff4444/ffffff
714,40 Dunning Way,10:49,22/11/2017,,,,
715,724 Moose Plaza,11:05,20/01/2017,,,,
716,18 Troy Point,21:53,04/03/2018,UKN,unknown,0.0,http://dummyimage.com/161x197.jpg/ff4444/ffffff
717,86 Mallory Hill,13:52,24/03/2015,,,,
718,08 Anhalt Place,10:14,29/01/2018,,,,
719,9240 Cherokee Street,7:37,02/01/2019,,,,
720,15324 Prairieview Court,9:38,08/10/2015,,,,
721,41693 Golden Leaf Place,2:15,26/11/2019,,,,
722,52772 Evergreen Place,6:20,29/01/2017,PRK,bad_parking,0.0,http://dummyimage.com/228x101.jpg/ff4444/ffffff
723,6165 Village Trail,3:57,11/02/2015,,,,
724,10 Stone Corner Pass,16:46,22/01/2019,BRK,broken_component,1.0,http://dummyimage.com/235x133.jpg/ff4444/ffffff
725,15 Farmco Lane,7:25,20/03/2015,,,,
726,34601 Lake View Crossing,10:35,03/10/2018,,,,
727,906 Sauthoff Point,23:32,24/10/2018,,,,
728,53291 Stone Corner Parkway,10:59,06/08/2015,,,,
729,44 Shelley Avenue,18:05,13/09/2015,,,,
730,55 Raven Park,6:51,30/03/2015,,,,
731,55066 Memorial Street,3:25,21/11/2017,UKN,unknown,0.0,http://dummyimage.com/142x109.jpg/dddddd/000000
732,623 Independence Parkway,13:36,11/07/2019,,,,
733,4991 Atwood Road,10:55,18/02/2016,,,,
734,21 Ridgeview Street,2:21,05/12/2019,,,,
735,8433 Sycamore Plaza,5:23,02/10/2016,PRK,bad_parking,0.0,http://dummyimage.com/155x209.jpg/dddddd/000000
736,6436 Ronald Regan Hill,1:41,07/10/2016,,,,
737,1841 Grim Court,0:16,29/05/2019,,,,
738,08294 Schlimgen Hill,18:57,14/01/2017,,,,
739,99171 Surrey Street,23:38,13/02/2018,PRK,bad_parking,0.0,http://dummyimage.com/179x194.jpg/dddddd/000000
740,1 Darwin Point,21:55,09/09/2019,,,,
741,84674 Rigney Drive,17:31,02/10/2017,,,,
742,57613 5th Point,14:07,19/11/2018,,,,
743,2 Jackson Hill,19:21,20/02/2019,,,,
744,4 Lighthouse Bay Junction,23:56,30/08/2017,,,,
745,83667 Bartillon Road,19:02,24/12/2018,,,,
746,1 Continental Crossing,17:59,16/11/2019,PRK,bad_parking,1.0,http://dummyimage.com/211x220.jpg/ff4444/ffffff
747,689 Kennedy Plaza,0:47,20/08/2015,,,,
748,214 Ridgeway Pass,1:59,14/06/2018,,,,
749,422 Annamark Pass,1:24,22/07/2019,UKN,unknown,0.0,http://dummyimage.com/100x163.jpg/5fa2dd/ffffff
750,77 Bluejay Park,20:12,26/01/2015,PRK,bad_parking,0.0,http://dummyimage.com/227x205.jpg/ff4444/ffffff
751,6 David Junction,7:08,26/10/2017,,,,
752,7 Dayton Junction,5:40,12/06/2017,,,,
753,73376 Cody Street,8:17,09/10/2019,,,,
754,747 Arrowood Street,21:51,17/05/2015,,,,
755,894 Eliot Trail,2:38,17/02/2017,,,,
756,18181 Mandrake Road,19:51,15/02/2020,,,,
757,4 Anniversary Alley,16:20,31/10/2018,,,,
758,685 Lake View Road,18:28,12/05/2019,BRK,broken_component,1.0,http://dummyimage.com/197x186.jpg/dddddd/000000
759,986 Shopko Center,3:50,07/11/2019,,,,
760,4254 Drewry Terrace,23:51,23/05/2017,,,,
761,58 Sunnyside Lane,12:19,26/06/2016,,,,
762,230 Muir Pass,6:09,19/06/2018,,,,
763,52 Commercial Court,22:13,02/11/2016,,,,
764,56 Gina Circle,1:24,02/03/2015,,,,
765,92549 Farmco Point,5:10,19/04/2020,,,,
766,7 Dennis Parkway,2:31,01/03/2018,,,,
767,67888 Graedel Plaza,3:42,11/09/2018,BRK,broken_component,1.0,http://dummyimage.com/202x109.jpg/cc0000/ffffff
768,4322 Eagan Alley,9:03,31/12/2016,,,,
769,2 Upham Plaza,20:32,24/01/2015,,,,
770,3 Anthes Plaza,1:01,02/02/2017,,,,
771,3 Butterfield Circle,17:19,24/11/2015,,,,
772,09 Norway Maple Road,2:26,10/01/2018,,,,
773,876 Ilene Alley,1:58,15/12/2016,,,,
774,09 Veith Avenue,21:02,25/02/2018,,,,
775,51 Graceland Pass,0:34,30/05/2019,,,,
776,1533 Bowman Place,8:32,26/11/2016,,,,
777,5 Buell Trail,2:37,21/09/2017,BRK,broken_component,1.0,http://dummyimage.com/169x243.jpg/cc0000/ffffff
778,065 Green Hill,19:24,26/04/2015,,,,
779,3390 Orin Lane,12:27,23/06/2018,,,,
780,24 Spohn Pass,2:30,17/01/2015,,,,
781,2 Saint Paul Pass,8:38,21/12/2017,,,,
782,32 Little Fleur Hill,9:16,04/12/2016,,,,
783,4 Sachtjen Trail,11:47,17/04/2015,,,,
784,70 Sachs Road,1:11,13/03/2020,,,,
785,21 Sheridan Point,11:57,09/03/2017,,,,
786,33 Vahlen Street,9:07,10/09/2018,,,,
787,9491 Pawling Avenue,3:16,14/03/2017,,,,
788,829 Vermont Center,14:07,15/01/2017,,,,
789,7975 Eggendart Junction,13:57,09/06/2019,,,,
790,7314 Parkside Alley,1:37,01/09/2017,,,,
791,74 Summit Court,5:32,17/03/2020,,,,
792,84 Superior Junction,19:39,19/10/2017,,,,
793,69159 Independence Parkway,19:59,17/06/2019,,,,
794,06633 Pennsylvania Street,21:13,06/08/2017,PRK,bad_parking,1.0,http://dummyimage.com/179x198.jpg/5fa2dd/ffffff
795,67 Arrowood Alley,4:01,29/01/2020,,,,
796,11062 Westerfield Place,14:53,23/08/2016,,,,
797,21 Blaine Trail,3:57,24/10/2018,,,,
798,30 Waywood Court,4:23,26/10/2019,,,,
799,62393 Luster Parkway,6:24,16/03/2017,,,,
800,8 Stephen Place,8:07,16/01/2018,,,,
801,2540 Milwaukee Park,12:33,14/01/2017,BRK,broken_component,1.0,http://dummyimage.com/108x147.jpg/5fa2dd/ffffff
802,98985 Clarendon Circle,3:41,21/01/2017,,,,
803,96279 Weeping Birch Alley,21:57,01/08/2018,,,,
804,94706 Becker Point,18:59,14/01/2019,,,,
805,3573 Dunning Center,5:48,18/08/2019,,,,
806,1 Sycamore Court,4:17,15/12/2018,,,,
